date,daily_pop,midnight_pop,book_in,book_out
2024-02-24,39363,38964,673,399
2024-02-25,39246,39147,282,99
2024-02-26,39956,39269,809,687
2024-02-27,40341,39262,1072,1079
2024-02-28,40126,39226,864,900
2024-02-29,40342,39142,1116,1200
2024-03-01,40193,38974,1051,1219
2024-03-02,39418,38918,444,500
2024-03-03,39462,39354,544,108
2024-03-04,39930,39180,576,750
2024-03-05,40092,38942,912,1150
2024-03-06,39920,38880,978,1040
2024-03-07,40183,38929,1303,1254
2024-03-08,39912,38744,983,1168
2024-03-09,39352,38814,608,538
2024-03-10,39136,39060,322,76
2024-03-11,39855,38827,795,1028
2024-03-12,40030,38951,1203,1079
2024-03-13,39837,38704,886,1133
2024-03-14,39620,38438,916,1182
2024-03-15,39370,38305,932,1065
2024-03-16,38673,38372,368,301
2024-03-17,38628,38517,256,111
2024-03-18,39154,38254,637,900
2024-03-19,39148,37841,894,1307
2024-03-20,38671,37557,830,1114
2024-03-21,38356,37110,799,1246
2024-03-22,37915,36603,805,1312
2024-03-23,37098,36723,495,375
2024-03-24,37072,36963,349,109
2024-03-25,37751,36790,788,961
2024-03-26,37563,36618,773,945
2024-03-27,37368,36416,750,952
2024-03-28,37058,36201,642,857
2024-03-29,36887,36076,686,811
2024-03-30,36338,35977,262,361
2024-03-31,36185,36123,208,62
2024-04-01,36791,36003,668,788
2024-04-02,36905,35570,902,1335
2024-04-03,36243,35071,673,1172
2024-04-04,35896,34497,825,1399
2024-04-05,35448,34160,951,1288
2024-04-06,34622,34257,462,365
2024-04-07,34609,34522,352,87
2024-04-08,35190,34508,668,682
2024-04-09,35417,34530,909,887
2024-04-10,35441,34519,911,922
2024-04-11,35424,34122,905,1302
2024-04-12,35085,33956,963,1129
2024-04-13,34523,34251,567,272
2024-04-14,34603,34551,352,52
2024-04-15,35305,34557,754,748
2024-04-16,35529,34337,972,1192
2024-04-17,35287,34279,950,1008
2024-04-18,35471,33995,1192,1476
2024-04-19,34921,33909,926,1012
2024-04-20,34354,34087,445,267
2024-04-21,34599,34538,512,61
2024-04-22,35245,34309,707,936
2024-04-23,35382,34400,1073,982
2024-04-24,35629,34660,1229,969
2024-04-25,35699,34553,1039,1146
2024-04-26,35553,34682,1000,871
2024-04-27,35251,35021,569,230
2024-04-28,35459,35354,438,105
2024-04-29,36384,35582,1030,802
2024-04-30,36545,35524,963,1021
2024-05-01,36865,35941,1341,924
2024-05-02,37047,35669,1106,1378
2024-05-03,36692,35711,1023,981
2024-05-04,36472,36218,761,254
2024-05-05,36698,36648,480,50
2024-05-06,37620,36870,972,750
2024-05-07,37884,36737,1014,1147
2024-05-08,37895,36753,1158,1142
2024-05-09,37870,36526,1117,1344
2024-05-10,37611,36461,1085,1150
2024-05-11,37093,36780,632,313
2024-05-12,37268,37225,488,43
2024-05-13,38029,36995,804,1034
2024-05-14,37704,36454,709,1250
2024-05-15,37537,36643,1083,894
2024-05-16,37514,36189,871,1325
2024-05-17,37380,36104,1191,1276
2024-05-18,36598,36376,494,222
2024-05-19,37211,37067,835,144
2024-05-20,37921,36827,854,1094
2024-05-21,37933,37046,1106,887
2024-05-22,38034,36849,988,1185
2024-05-23,37946,36734,1097,1212
2024-05-24,37959,36841,1225,1118
2024-05-25,37493,37231,652,262
2024-05-26,37803,37764,572,39
2024-05-27,38568,37761,804,807
2024-05-28,38669,37486,908,1183
2024-05-29,38386,37372,900,1014
2024-05-30,38211,36977,839,1234
2024-05-31,38349,37161,1372,1188
2024-06-01,37671,37295,510,376
2024-06-02,37775,37705,480,70
2024-06-03,38537,37838,832,699
2024-06-04,38592,37449,754,1143
2024-06-05,38454,37180,1005,1274
2024-06-06,38476,37459,1296,1017
2024-06-07,38381,37184,922,1197
2024-06-08,37597,37291,413,306
2024-06-09,37860,37765,569,95
2024-06-10,38872,37735,1107,1137
2024-06-11,38839,37622,1104,1217
2024-06-12,38927,37651,1305,1276
2024-06-13,38883,37599,1232,1284
2024-06-14,38714,37843,1115,871
2024-06-15,38526,38232,683,294
2024-06-16,38669,38603,437,66
2024-06-17,39531,38447,928,1084
2024-06-18,39388,38251,941,1137
2024-06-19,39214,38283,963,931
2024-06-20,39249,38196,966,1053
2024-06-21,38935,37815,739,1120
2024-06-22,38450,38140,635,310
2024-06-23,38602,38463,462,139
2024-06-24,39162,37957,699,1205
2024-06-25,39116,37936,1159,1180
2024-06-26,38888,37971,952,917
2024-06-27,38913,37721,942,1192
2024-06-28,38622,37466,901,1156
2024-06-29,37913,37315,447,598
2024-06-30,37758,37699,443,59
2024-07-01,38324,37293,625,1031
2024-07-02,38273,36998,980,1275
2024-07-03,37829,36832,831,997
2024-07-04,37292,36415,460,877
2024-07-05,37308,36497,893,811
2024-07-06,36989,36729,492,260
2024-07-07,37116,37027,387,89
2024-07-08,37637,36842,610,795
2024-07-09,37548,36588,706,960
2024-07-10,37636,36737,1048,899
2024-07-11,37567,36447,830,1120
2024-07-12,37510,36541,1063,969
2024-07-13,37136,36766,595,370
2024-07-14,37130,37071,364,59
2024-07-15,37831,36895,760,936
2024-07-16,37758,36690,863,1068
2024-07-17,37553,36608,863,945
2024-07-18,37641,36824,1033,817
2024-07-19,37603,36550,779,1053
2024-07-20,37099,36717,549,382
2024-07-21,37084,36955,367,129
2024-07-22,37731,36845,776,886
2024-07-23,38013,36916,1168,1097
2024-07-24,38017,36953,1101,1064
2024-07-25,37948,36716,995,1232
2024-07-26,37736,36427,1020,1309
2024-07-27,36886,36554,459,332
2024-07-28,36904,36702,350,202
2024-07-29,37551,36632,849,919
2024-07-30,37402,36164,770,1238
2024-07-31,37131,36030,967,1101
2024-08-01,37122,36161,1092,961
2024-08-02,37178,36290,1017,888
2024-08-03,36887,36455,597,432
2024-08-04,36877,36733,422,144
2024-08-05,37489,36594,756,895
2024-08-06,37432,36258,838,1174
2024-08-07,37046,36161,788,885
2024-08-08,37244,35949,1083,1295
2024-08-09,36786,35876,837,910
2024-08-10,36349,36061,473,288
2024-08-11,36428,36153,367,275
2024-08-12,37061,36078,908,983
2024-08-13,36983,36043,905,940
2024-08-14,36947,35974,904,973
2024-08-15,36963,36000,989,963
2024-08-16,36780,35877,780,903
2024-08-17,36361,36131,484,230
2024-08-18,36513,36402,382,111
2024-08-19,37133,36142,731,991
2024-08-20,37086,35963,944,1123
2024-08-21,37241,36114,1278,1127
2024-08-22,37082,36081,968,1001
2024-08-23,36905,35798,824,1107
2024-08-24,36305,36011,507,294
2024-08-25,36346,36190,335,156
2024-08-26,37064,36235,874,829
2024-08-27,37318,36331,1083,987
2024-08-28,37250,36261,919,989
2024-08-29,37227,36450,966,777
2024-08-30,37447,36363,997,1084
2024-08-31,36925,36611,562,314
2024-09-01,37037,36928,426,109
2024-09-02,37496,37081,568,415
2024-09-03,38097,37183,1016,914
2024-09-04,38186,37222,1003,964
2024-09-05,38107,37185,885,922
2024-09-06,38092,37034,907,1058
2024-09-07,37528,37167,494,361
2024-09-08,37534,37503,367,31
2024-09-09,38499,37682,996,817
2024-09-10,38523,37528,841,995
2024-09-11,38371,37469,843,902
2024-09-12,38264,37412,795,852
2024-09-13,38326,37403,914,923
2024-09-14,37886,37637,483,249
2024-09-15,38015,37874,378,141
2024-09-16,38871,38192,997,679
2024-09-17,38974,37790,782,1184
2024-09-18,38596,37841,806,755
2024-09-19,38666,37622,825,1044
2024-09-20,38655,37417,1033,1238
2024-09-21,37856,37518,439,338
2024-09-22,37875,37801,357,74
2024-09-23,38498,37689,697,809
2024-09-24,38603,37608,914,995
2024-09-25,38399,37526,791,873
2024-09-26,38377,37324,851,1053
2024-09-27,38424,37402,1100,1022
2024-09-28,37823,37571,421,252
2024-09-29,37904,37800,333,104
2024-09-30,38461,37584,661,877
2024-10-01,38479,37824,895,655
2024-10-02,38627,37716,803,911
2024-10-03,38371,37386,655,985
2024-10-04,38322,37397,936,925
2024-10-05,37878,37537,481,341
2024-10-06,37935,37878,398,57
2024-10-07,38805,38011,927,794
2024-10-08,38785,37901,774,884
2024-10-09,38784,37676,883,1108
2024-10-10,38598,37825,922,773
2024-10-11,38775,37739,950,1036
2024-10-12,38197,37908,458,289
2024-10-13,38285,38211,377,74
2024-10-14,38693,38089,482,604
2024-10-15,38992,38164,903,828
2024-10-16,39104,38142,940,962
2024-10-17,39015,38030,873,985
2024-10-18,38907,37811,877,1096
2024-10-19,38455,38176,644,279
2024-10-20,38581,38535,405,46
2024-10-21,39302,38597,767,705
2024-10-22,39482,38323,885,1159
2024-10-23,39295,38463,972,832
2024-10-24,39567,38882,1104,685
2024-10-25,39653,38774,771,879
2024-10-26,39331,39117,557,214
2024-10-27,39408,39297,291,111
2024-10-28,40043,39212,746,831
2024-10-29,40059,39024,847,1035
2024-10-30,39955,38948,931,1007
2024-10-31,40015,38970,1067,1045
2024-11-01,39768,38628,798,1140
2024-11-02,39089,38738,461,351
2024-11-03,39123,39077,385,46
2024-11-04,39613,38722,536,891
2024-11-05,39511,38538,789,973
2024-11-06,39399,38392,861,1007
2024-11-07,39459,38601,1067,858
2024-11-08,39511,38410,910,1101
2024-11-09,38940,38508,530,432
2024-11-10,38893,38612,385,281
2024-11-11,39135,38572,523,563
2024-11-12,39330,38581,758,749
2024-11-13,39426,38441,845,985
2024-11-14,39346,38632,905,714
2024-11-15,39653,38573,1021,1080
2024-11-16,39204,38856,631,348
2024-11-17,39259,39191,403,68
2024-11-18,39911,38832,720,1079
2024-11-19,39807,38694,975,1113
2024-11-20,39368,38395,674,973
2024-11-21,39398,38637,1003,761
2024-11-22,39484,38104,847,1380
2024-11-23,38598,38308,494,290
2024-11-24,38606,38395,298,211
2024-11-25,39239,38393,844,846
2024-11-26,39238,38204,845,1034
2024-11-27,39081,37903,877,1178
2024-11-28,38377,38116,474,261
2024-11-29,38914,38270,798,644
2024-11-30,38649,38524,379,125
2024-12-01,38895,38847,371,48
2024-12-02,39710,38829,863,881
2024-12-03,39727,38685,898,1042
2024-12-04,39609,38775,924,834
2024-12-05,39642,38852,867,790
2024-12-06,39794,38916,942,878
2024-12-07,39389,39019,473,370
2024-12-08,39509,39400,490,109
2024-12-09,40090,38992,690,1098
2024-12-10,39851,38877,859,974
2024-12-11,39665,38530,788,1135
2024-12-12,39437,38671,907,766
2024-12-13,39461,38143,790,1318
2024-12-14,38650,38298,507,352
2024-12-15,38604,38546,306,58
2024-12-16,39265,38256,719,1009
2024-12-17,39204,38220,948,984
2024-12-18,39081,38015,861,1066
2024-12-19,39052,38157,1037,895
2024-12-20,39132,37914,975,1218
2024-12-21,38567,38178,653,389
2024-12-22,38565,38478,387,87
2024-12-23,39359,38524,881,835
2024-12-24,39171,38638,647,533
2024-12-25,38884,38770,246,114
2024-12-26,39622,38918,852,704
2024-12-27,39594,38719,676,875
2024-12-28,39117,38929,398,188
2024-12-29,39332,39242,403,90
2024-12-30,40199,39564,957,635
2024-12-31,40260,39543,696,717
2025-01-01,39848,39686,305,162
2025-01-02,40421,39866,735,555
2025-01-03,40505,39732,639,773
2025-01-04,40085,39811,353,274
2025-01-05,40025,39924,214,101
2025-01-06,40633,39891,709,742
2025-01-07,40554,39603,663,951
2025-01-08,40536,39507,933,1029
2025-01-09,40115,39507,608,608
2025-01-10,40265,39203,758,1062
2025-01-11,39693,39453,490,240
2025-01-12,39794,39694,341,100
2025-01-13,40345,39634,651,711
2025-01-14,40287,39268,653,1019
2025-01-15,40063,39208,795,855
2025-01-16,40302,39448,1094,854
2025-01-17,40344,39183,896,1161
2025-01-18,39641,39367,458,274
2025-01-19,39587,39435,220,152
2025-01-20,39755,39322,320,433
2025-01-21,39871,39431,549,440
2025-01-22,40067,39321,636,746
2025-01-23,40190,39312,869,878
2025-01-24,40286,39257,974,1029
2025-01-25,39627,39238,370,389
2025-01-26,40579,40442,1341,137
2025-01-27,41514,40690,1072,824
2025-01-28,41760,40907,1070,853
2025-01-29,41927,40959,1020,968
2025-01-30,41962,41205,1003,757
2025-01-31,42279,41206,1074,1073
2025-02-01,41730,41328,524,402
2025-02-02,41714,41539,386,175
2025-02-03,42304,41496,765,808
2025-02-04,42425,41227,929,1198
2025-02-05,42195,41074,968,1121
2025-02-06,41932,40866,858,1066
2025-02-07,41775,40930,909,845
2025-02-08,41395,41174,465,221
2025-02-09,41480,41448,306,32
2025-02-10,42166,41323,718,843
2025-02-11,42390,41639,1067,751
2025-02-12,42653,41899,1014,754
2025-02-13,42822,42311,923,511
2025-02-14,43257,42463,946,794
2025-02-15,42911,42716,448,195
2025-02-16,43010,42949,294,61
2025-02-17,43313,42915,364,398
2025-02-18,43846,43148,931,698
2025-02-19,44079,43232,931,847
2025-02-20,44163,43192,931,971
2025-02-21,44144,43459,952,685
2025-02-22,43898,43698,439,200
2025-02-23,44124,44031,426,93
2025-02-24,44877,44468,846,409
2025-02-25,45526,44804,1058,722
2025-02-26,45870,44943,1066,927
2025-02-27,45864,44964,921,900
2025-02-28,45973,45069,1009,904
2025-03-01,45595,45286,526,309
2025-03-02,45653,45540,367,113
2025-03-03,46295,45670,755,625
2025-03-04,46627,45691,957,936
2025-03-05,46628,45920,937,708
2025-03-06,46917,46176,997,741
2025-03-07,47017,46080,841,937
2025-03-08,46485,46230,405,255
2025-03-09,46588,46513,358,75
2025-03-10,47276,46800,763,476
2025-03-11,47812,46835,1012,977
2025-03-12,47827,47117,992,710
2025-03-13,48086,47500,969,586
2025-03-14,48404,47417,904,987
2025-03-15,47835,47286,418,549
2025-03-16,47591,47391,305,200
2025-03-17,48054,47497,663,557
2025-03-18,48485,47451,988,1034
2025-03-19,48438,47550,987,888
2025-03-20,48516,47776,966,740
2025-03-21,48645,47692,869,953
2025-03-22,48169,47839,477,330
2025-03-23,48122,47820,283,302
2025-03-24,48509,48088,689,421
2025-03-25,49063,47924,975,1139
2025-03-26,48961,48094,1037,867
2025-03-27,49005,47739,911,1266
2025-03-28,48638,47925,899,713
2025-03-29,48286,47950,361,336
2025-03-30,48218,48009,268,209
2025-03-31,48762,48097,753,665
2025-04-01,49030,48219,933,811
2025-04-02,49185,48302,966,883
2025-04-03,49212,48143,910,1069
2025-04-04,49072,47935,929,1137
2025-04-05,48309,47950,374,359
2025-04-06,48211,48107,261,104
2025-04-07,48817,48159,710,658
2025-04-08,49097,48209,938,888
2025-04-09,49135,48394,926,741
2025-04-10,49429,48210,1035,1219
2025-04-11,49086,48017,876,1069
2025-04-12,48375,48050,358,325
2025-04-13,48290,48212,240,78
2025-04-14,48872,48265,660,607
2025-04-15,49119,48166,854,953
2025-04-16,49119,48377,953,742
2025-04-17,49285,48890,908,395
2025-04-18,49781,49226,891,555
2025-04-19,49559,49256,333,303
2025-04-20,49456,49409,200,47
2025-04-21,50156,49307,747,849
2025-04-22,50372,49468,1065,904
2025-04-23,50560,49889,1092,671
2025-04-24,50967,50010,1078,957
2025-04-25,51053,50025,1043,1028
2025-04-26,50465,50123,440,342
2025-04-27,50503,50454,380,49
2025-04-28,51229,50395,775,834
2025-04-29,51361,50114,966,1247
2025-04-30,50977,49613,863,1364
2025-05-01,50516,49586,903,930
2025-05-02,50449,49235,863,1214
2025-05-03,49618,48904,383,714
2025-05-04,49345,49136,441,209
2025-05-05,49896,49041,760,855
2025-05-06,50028,49019,987,1009
2025-05-07,50014,48897,995,1117
2025-05-08,49971,48875,1074,1096
2025-05-09,49863,48776,988,1087
2025-05-10,49292,48765,516,527
2025-05-11,49014,48869,249,145
2025-05-12,49732,48877,863,855
2025-05-13,49932,49086,1055,846
2025-05-14,50326,49130,1240,1196
2025-05-15,50211,49100,1081,1111
2025-05-16,50069,49150,969,919
2025-05-17,49666,48921,516,745
2025-05-18,49291,49124,370,167
2025-05-19,49978,49168,854,810
2025-05-20,50511,49358,1343,1153
2025-05-21,50831,49806,1473,1025
2025-05-22,51127,50016,1321,1111
2025-05-23,51263,50235,1247,1028
2025-05-24,50995,50428,760,567
2025-05-25,50943,50528,515,415
2025-05-26,51066,50428,538,638
2025-05-27,51678,50868,1250,810
2025-05-28,52416,51410,1548,1006
2025-05-29,53020,51796,1610,1224
2025-05-30,53193,51849,1397,1344
2025-05-31,52601,51609,752,992
2025-06-01,51960,51743,605,217
2025-06-02,52962,52138,1219,824
2025-06-03,54209,52890,2071,1319
2025-06-04,55288,53953,2398,1335
2025-06-05,55615,54144,1662,1471
2025-06-06,55598,54615,1454,983
2025-06-07,55446,54821,831,625
2025-06-08,55472,54845,651,627
2025-06-09,56059,55184,1214,875
2025-06-10,56795,55639,1611,1156
2025-06-11,57442,56139,1803,1303
2025-06-12,57748,56380,1609,1368
2025-06-13,57655,56749,1275,906
2025-06-14,57559,56930,810,629
2025-06-15,57509,57148,579,361
2025-06-16,58350,57372,1202,978
2025-06-17,59034,57787,1662,1247
2025-06-18,59444,58121,1657,1323
2025-06-19,59238,58079,1117,1159
2025-06-20,59237,58102,1158,1135
2025-06-21,58888,58164,786,724
2025-06-22,58729,58282,565,447
2025-06-23,59380,58159,1098,1221
2025-06-24,59657,58501,1498,1156
2025-06-25,59988,58765,1487,1223
2025-06-26,60156,58581,1391,1575
2025-06-27,59692,58382,1111,1310
2025-06-28,58999,58191,617,808
2025-06-29,58648,58063,457,585
2025-06-30,59049,58230,986,819
2025-07-01,59541,58343,1311,1198
2025-07-02,59676,58382,1333,1294
2025-07-03,59709,58136,1327,1573
2025-07-04,58635,57499,499,1136
2025-07-05,57966,57441,467,525
2025-07-06,57811,57655,370,156
2025-07-07,58695,57849,1040,846
2025-07-08,59223,58142,1374,1081
2025-07-09,59534,58255,1392,1279
2025-07-10,59718,58388,1463,1330
2025-07-11,59716,58259,1328,1457
2025-07-12,58806,57995,547,811
2025-07-13,58388,57834,393,554
2025-07-14,58825,57911,991,914
2025-07-15,59182,58092,1271,1090
2025-07-16,59366,58348,1274,1018
2025-07-17,59545,58278,1197,1267
2025-07-18,59431,58106,1153,1325
2025-07-19,58612,58015,506,597
2025-07-20,58379,57871,364,508
2025-07-21,58818,57915,947,903
2025-07-22,59094,58126,1179,968
2025-07-23,59462,58301,1336,1161
2025-07-24,59606,58400,1305,1206
2025-07-25,59544,58379,1144,1165
2025-07-26,59056,58345,677,711
2025-07-27,58919,58222,574,697
2025-07-28,59201,58379,979,822
2025-07-29,59674,58601,1295,1073
2025-07-30,59926,58932,1325,994
2025-07-31,60207,59083,1275,1124
2025-08-01,60244,59021,1161,1223
2025-08-02,59688,59361,667,327
2025-08-03,59833,59312,472,521
2025-08-04,60239,59597,927,642
2025-08-05,60934,59833,1337,1101
2025-08-06,61379,60357,1546,1022
2025-08-07,61671,60484,1314,1187
2025-08-08,61672,60581,1188,1091
2025-08-09,61197,60629,616,568
2025-08-10,61146,60525,517,621
2025-08-11,61584,60876,1059,708
2025-08-12,62129,61033,1253,1096
2025-08-13,62342,61292,1309,1050
2025-08-14,62565,61235,1273,1330
2025-08-15,62455,61165,1220,1290
2025-08-16,61867,61004,702,863
2025-08-17,61582,60620,578,962
2025-08-18,61720,60917,1100,803
2025-08-19,62336,61157,1419,1179
2025-08-20,62651,61673,1494,978
2025-08-21,63116,61923,1443,1193
2025-08-22,63118,61831,1195,1287
2025-08-23,62618,61443,787,1175
2025-08-24,61975,60802,532,1173
2025-08-25,61866,60686,1064,1180
2025-08-26,61916,60162,1230,1754
2025-08-27,61529,60122,1367,1407
2025-08-28,61435,59945,1313,1490
2025-08-29,61081,59472,1136,1609
2025-08-30,60181,59222,709,959
2025-08-31,59772,59137,550,635
2025-09-01,59747,58877,610,870
2025-09-02,60099,58674,1222,1425
2025-09-03,60035,59048,1361,987
2025-09-04,60821,59201,1773,1620
2025-09-05,60430,58951,1229,1479
2025-09-06,59822,58983,871,839
2025-09-07,59617,59130,634,487
2025-09-08,60385,59282,1255,1103
2025-09-09,60854,59702,1572,1152
2025-09-10,61274,59675,1572,1599
2025-09-11,61306,59486,1631,1820
2025-09-12,60911,59515,1425,1396
2025-09-13,60339,59370,824,969
2025-09-14,60145,59595,775,550
2025-09-15,60812,59972,1217,840
2025-09-16,61413,60156,1441,1257
2025-09-17,61839,60631,1683,1208
2025-09-18,62217,60995,1586,1222
2025-09-19,62436,60595,1441,1841
2025-09-20,61428,60588,833,840
2025-09-21,61210,60638,622,572
2025-09-22,61953,60603,1315,1350
2025-09-23,62268,61109,1665,1159
2025-09-24,62739,61354,1630,1385
2025-09-25,62834,61683,1480,1151
2025-09-26,63179,61515,1496,1664
2025-09-27,62432,61446,917,986
2025-09-28,62080,61147,634,933
2025-09-29,62442,61210,1295,1232
2025-09-30,62667,61236,1457,1431
2025-10-01,62371,60872,1507,1499
2025-10-02,62392,60860,1520,1532
2025-10-03,62327,60935,1467,1392
2025-10-04,61764,60752,829,1012
2025-10-05,61285,60705,533,580
2025-10-06,61882,60815,1177,1067
2025-10-07,62277,60748,1462,1529
2025-10-08,62259,60607,1511,1652
2025-10-09,62086,60772,1479,1314
2025-10-10,62308,60844,1536,1464
2025-10-11,61634,60986,790,648
2025-10-12,61586,60908,600,678
2025-10-13,61649,60840,741,809
2025-10-14,62327,61406,1487,921
2025-10-15,63086,61791,1680,1295
2025-10-16,63240,61713,1449,1527
2025-10-17,63258,61473,1545,1785
2025-10-18,62319,61457,846,862
2025-10-19,62031,61450,574,581
2025-10-20,62676,61810,1226,866
2025-10-21,63352,61978,1542,1374
2025-10-22,63679,62201,1701,1478
2025-10-23,63806,62074,1605,1732
2025-10-24,63662,62232,1588,1430
2025-10-25,63316,62435,1084,881
2025-10-26,63357,62815,922,542
2025-10-27,64210,63099,1395,1111
2025-10-28,64816,63728,1717,1088
2025-10-29,65677,63976,1949,1701
2025-10-30,65839,64178,1863,1661
2025-10-31,65730,63971,1552,1759
2025-11-01,65073,64135,1102,938
2025-11-02,64938,64120,803,818
2025-11-03,65400,64306,1280,1094
2025-11-04,66020,64890,1714,1130
2025-11-05,66703,64833,1813,1870
2025-11-06,66434,64766,1601,1668
2025-11-07,66400,64610,1634,1790
2025-11-08,65531,64610,921,921
2025-11-09,65336,64408,726,928
2025-11-10,65817,64850,1409,967
2025-11-11,65963,64811,1113,1152
2025-11-12,66446,64797,1635,1649
2025-11-13,66425,64639,1628,1786
